city_key,customer_city,customer_state,macro_region,lon,lat,n_orders,mean_actual_delivery_days
colonia jordaozinho|PR,colonia jordaozinho,PR,South,-51.50634312648354,-25.53495725335863,2,15.583269675925926
colonia leopoldina|AL,colonia leopoldina,AL,Northeast,-35.7237523678724,-8.912359538758729,2,14.634375
colonia vitoria|PR,colonia vitoria,PR,South,-51.09859512870409,-25.583515022448136,5,19.310069444444444
colorado do oeste|RO,colorado do oeste,RO,North,-60.54290199182562,-13.126593997207497,3,14.40175925925926
colorado|PR,colorado,PR,South,-51.971933413403256,-22.838208540393257,6,10.62195987654321
colorado|RS,colorado,RS,South,-52.99414109630609,-28.52500620249828,3,15.239239969135802
coluna|MG,coluna,MG,Southeast,-42.84051645695678,-18.232048162491367,3,11.48840663580247
combinado|TO,combinado,TO,North,-46.549622929524,-12.815290345020664,1,10.124456018518519
comendador levy gasparian|RJ,comendador levy gasparian,RJ,Southeast,-43.20542272862228,-22.034053040584162,6,11.664797453703704
comercinho|MG,comercinho,MG,Southeast,-41.79408558708013,-16.29680642807721,1,15.94517361111111
comodoro|MT,comodoro,MT,Central-West,-59.78335479823106,-13.65699891718855,7,19.38287367724868
conceicao da aparecida|MG,conceicao da aparecida,MG,Southeast,-46.20377689316489,-21.09648564987388,5,10.732701388888888
conceicao da barra|ES,conceicao da barra,ES,Southeast,-39.734480966601424,-18.587236613398552,3,17.918429783950618
conceicao da feira|BA,conceicao da feira,BA,Northeast,-39.00121778685981,-12.506365032050793,2,52.233321759259255
conceicao da ibitipoca|MG,conceicao da ibitipoca,MG,Southeast,-41.429892043842926,-16.97526446686565,1,40.8050462962963
conceicao das alagoas|MG,conceicao das alagoas,MG,Southeast,-48.38030863587498,-19.92141447295124,3,7.299864969135802
conceicao das pedras|MG,conceicao das pedras,MG,Southeast,-45.454860618769544,-22.159775569448804,4,10.982497106481482
conceicao de macabu|RJ,conceicao de macabu,RJ,Southeast,-41.86779799739642,-22.0846005,12,18.780608603395063
conceicao do almeida|BA,conceicao do almeida,BA,Northeast,-39.16948125630305,-12.77723917440754,1,21.078287037037036
conceicao do araguaia|PA,conceicao do araguaia,PA,North,-49.26660616545765,-8.26419321714068,7,21.669007936507935
conceicao do caninde|PI,conceicao do caninde,PI,Northeast,-41.55374149999997,-7.912469999999946,1,15.942037037037037
conceicao do castelo|ES,conceicao do castelo,ES,Southeast,-41.24709623449219,-20.359105186257818,5,10.66230787037037
conceicao do coite|BA,conceicao do coite,BA,Northeast,-39.28253613660486,-11.564023831500997,9,19.133951903292182
conceicao do jacuipe|BA,conceicao do jacuipe,BA,Northeast,-38.76609032947268,-12.330111430522724,3,24.383244598765433
conceicao do mato dentro|MG,conceicao do mato dentro,MG,Southeast,-43.425634802063584,-19.032693216364144,11,11.865523989898989
conceicao do para|MG,conceicao do para,MG,Southeast,-44.89664253669112,-19.75175984910977,3,9.503252314814816
conceicao do rio verde|MG,conceicao do rio verde,MG,Southeast,-45.08620968443654,-21.88104050698774,5,11.53320138888889
conceicao do tocantins|TO,conceicao do tocantins,TO,North,-47.296374664858206,-12.219768426395936,3,21.479918981481482
conceicao dos ouros|MG,conceicao dos ouros,MG,Southeast,-45.79710538047297,-22.414254624709983,4,11.78458912037037
conceicao|PB,conceicao,PB,Northeast,-38.50693890327347,-7.556364291051169,2,20.509189814814814
conchal|SP,conchal,SP,Southeast,-47.16903824492072,-22.33733647655877,19,11.240213815789474
conchas|SP,conchas,SP,Southeast,-48.01053180649111,-23.015652064521287,8,9.598389756944444
concordia do para|PA,concordia do para,PA,North,-47.94570911303042,-1.9949945351344733,3,25.667704475308643
concordia|SC,concordia,SC,South,-52.02505973585523,-27.230892631276276,46,17.40638863727858
condado|PE,condado,PE,Northeast,-35.10138173066137,-7.5871044928108144,4,13.548489583333334
condeuba|BA,condeuba,BA,Northeast,-41.96893812550663,-14.899337800599332,1,18.0896875
conde|BA,conde,BA,Northeast,-37.612606977539635,-11.813328585583086,2,37.73575810185186
condor|RS,condor,RS,South,-53.48503161974425,-28.208125105536304,4,11.610810185185185
confins|MG,confins,MG,Southeast,-43.98897268005168,-19.630862492531957,1,19.896875
confresa|MT,confresa,MT,Central-West,-51.57099381745416,-10.650564199905777,7,18.014416335978837
congonhal|MG,congonhal,MG,Southeast,-46.03995323828876,-22.151853952441904,4,11.917083333333334
congonhas|MG,congonhas,MG,Southeast,-43.85753462626693,-20.50506397453669,30,13.406593364197532
congonhinhas|PR,congonhinhas,PR,South,-50.551475387432426,-23.55119241699889,2,15.332256944444445
conquista d'oeste|MT,conquista d'oeste,MT,Central-West,-59.54035531959738,-14.540184874367917,1,31.371122685185185
conquista|MG,conquista,MG,Southeast,-47.5444618568659,-19.938191175390692,6,12.346570216049383
conrado|RJ,conrado,RJ,Southeast,-43.56815285712736,-22.533390248012804,1,9.853148148148149
conselheiro lafaiete|MG,conselheiro lafaiete,MG,Southeast,-43.78585877930211,-20.660955301151265,82,13.510367265130984
conselheiro mairinck|PR,conselheiro mairinck,PR,South,-50.1697153939369,-23.62450171483622,1,6.018553240740741
conselheiro pena|MG,conselheiro pena,MG,Southeast,-41.47247462220565,-19.173229195013285,14,12.363640046296297
conservatoria|RJ,conservatoria,RJ,Southeast,-43.91990205018972,-22.28682849321536,4,17.830379050925924
constantina|RS,constantina,RS,South,-52.99574518356386,-27.73202948631604,1,12.304039351851852
contagem|MG,contagem,MG,Southeast,-44.0525045309138,-19.925262771196195,408,11.241340890522876
contenda|PR,contenda,PR,South,-49.53643683464348,-25.679913525771106,1,3.918460648148148
coqueiro baixo|RS,coqueiro baixo,RS,South,-52.089344249999954,-29.18047999999994,2,15.68818287037037
coqueiros do sul|RS,coqueiros do sul,RS,South,-52.78288464369865,-28.118396469572996,1,10.901180555555555
coracao de jesus|MG,coracao de jesus,MG,Southeast,-44.3597528723556,-16.68867729392726,3,9.918452932098765
coracao de maria|BA,coracao de maria,BA,Northeast,-38.75114774689128,-12.247956429673728,1,16.520428240740742
corbelia|PR,corbelia,PR,South,-53.2985426433108,-24.796289299793788,3,13.110763888888888
cordeiropolis|SP,cordeiropolis,SP,Southeast,-47.45877212094766,-22.481398523517264,15,9.350855709876543
cordeiros|BA,cordeiros,BA,Northeast,-41.93451291456772,-15.039650422648098,1,16.914733796296296
cordeiro|RJ,cordeiro,RJ,Southeast,-42.36572479505755,-22.027806489679875,24,11.79526813271605
coreau|CE,coreau,CE,Northeast,-40.65504039925095,-3.5521863733196986,1,21.680081018518518
coremas|PB,coremas,PB,Northeast,-37.943971792602625,-7.017804465345803,3,17.940289351851852
corguinho|MS,corguinho,MS,Central-West,-54.83073937124644,-19.82776980621906,2,16.640376157407406
coribe|BA,coribe,BA,Northeast,-44.4581985284123,-13.827908769249255,8,18.708243634259258
corinto|MG,corinto,MG,Southeast,-44.45585702891758,-18.366116963664247,11,9.756207912457912
cornelio procopio|PR,cornelio procopio,PR,South,-50.64953431443574,-23.180924811785815,24,12.316943479938272
coroaci|MG,coroaci,MG,Southeast,-42.28202177428124,-18.61900903420878,2,12.03162037037037
coroados|SP,coroados,SP,Southeast,-50.28482297686622,-21.355128499342655,2,11.70722800925926
coroata|MA,coroata,MA,Northeast,-44.12595587006855,-4.129557525661567,9,18.517794495884775
coromandel|MG,coromandel,MG,Southeast,-47.19905203561227,-18.4760791367949,24,14.801566358024692
coronel domingos soares|PR,coronel domingos soares,PR,South,-52.0305525,-26.221616456050064,1,29.370289351851852
coronel fabriciano|MG,coronel fabriciano,MG,Southeast,-42.6295431877278,-19.50728196320319,39,9.522476258309592
coronel freitas|SC,coronel freitas,SC,South,-52.703226843382424,-26.907546310894556,1,7.990081018518518
coronel joao pessoa|RN,coronel joao pessoa,RN,Northeast,-38.44276186123267,-6.261831000000004,1,14.164791666666666
coronel joao sa|BA,coronel joao sa,BA,Northeast,-37.92574920310214,-10.286898854539158,3,17.49975308641975
coronel macedo|SP,coronel macedo,SP,Southeast,-49.313938840750815,-23.63121186663193,2,7.5612615740740745
coronel martins|SC,coronel martins,SC,South,-52.66907658962485,-26.51197406846876,2,15.228871527777777
coronel murta|MG,coronel murta,MG,Southeast,-42.18434129054765,-16.616088978561898,1,15.793888888888889
coronel pacheco|MG,coronel pacheco,MG,Southeast,-43.26426056870334,-21.5877292046965,1,14.231944444444444
coronel sapucaia|MS,coronel sapucaia,MS,Central-West,-55.53059086462826,-23.271265152017925,1,15.709351851851851
coronel vivida|PR,coronel vivida,PR,South,-52.565943889424354,-25.98209858280038,11,13.81398569023569
corrego danta|MG,corrego danta,MG,Southeast,-45.904624232507935,-19.824413580412084,1,6.253715277777777
corrego fundo|MG,corrego fundo,MG,Southeast,-45.558811353016175,-20.448014750047832,1,24.859837962962963
correia pinto|SC,correia pinto,SC,South,-50.364203952940066,-27.585641089814075,11,16.83325021043771
correntes|PE,correntes,PE,Northeast,-36.32749729991763,-9.129383430937288,1,15.587256944444444
corrente|PI,corrente,PI,Northeast,-45.16467786302195,-10.438816400978595,4,25.926747685185184
correntina|BA,correntina,BA,Northeast,-44.63348761010734,-13.343680339357732,2,17.364936342592593
cortes|PE,cortes,PE,Northeast,-35.54414055460941,-8.473627733034672,2,19.85179398148148
corumba de goias|GO,corumba de goias,GO,Central-West,-48.808326847110635,-15.924743507102669,2,10.121712962962963
corumbaiba|GO,corumbaiba,GO,Central-West,-48.56249913257149,-18.144505237048826,4,10.320546875000002
corumbatai do sul|PR,corumbatai do sul,PR,South,-52.11737803544663,-24.100885539376367,1,12.563819444444444
corumbatai|SP,corumbatai,SP,Southeast,-47.62390765610621,-22.22203768374403,2,7.9597395833333335
corumba|MS,corumba,MS,Central-West,-57.65120985256391,-19.004913819637732,26,17.692028133903133
corupa|SC,corupa,SC,South,-49.24408639286826,-26.434478786713424,4,13.95306423611111
coruripe|AL,coruripe,AL,Northeast,-36.17542228716651,-10.126386041781421,3,21.68133101851852
cosmopolis|SP,cosmopolis,SP,Southeast,-47.18986746209727,-22.642632444841645,48,10.299627459490742
cosmorama|SP,cosmorama,SP,Southeast,-49.77650312564299,-20.47952746969819,6,9.630042438271605
costa marques|RO,costa marques,RO,North,-64.22742616074173,-12.434282677826095,2,23.46188657407407
costa rica|MS,costa rica,MS,Central-West,-53.1308285279212,-18.542542774383232,12,18.573714313271605
cotegipe|BA,cotegipe,BA,Northeast,-44.25687010559526,-12.02729069041768,1,32.221354166666664
cotia|SP,cotia,SP,Southeast,-46.91078004662704,-23.6059606078843,236,7.1724153032799745
cotipora|RS,cotipora,RS,South,-51.6966169568079,-28.99249603415308,1,21.37763888888889
cotriguacu|MT,cotriguacu,MT,Central-West,-58.56399092249827,-9.90206658820026,2,21.086145833333333
couto de magalhaes|TO,couto de magalhaes,TO,North,-49.177470670487885,-8.360302034008726,2,15.30181712962963
coxilha|RS,coxilha,RS,South,-52.297607380223035,-28.126154219979085,2,23.00505787037037
coxim|MS,coxim,MS,Central-West,-54.74901121680464,-18.50630959335238,11,19.6324273989899
crateus|CE,crateus,CE,Northeast,-40.66767409384606,-5.178615655570518,9,17.249990997942387
crato|CE,crato,CE,Northeast,-39.41044007669045,-7.232051594721804,18,17.052247299382717
cravinhos|SP,cravinhos,SP,Southeast,-47.7343164273681,-21.33894323256244,24,9.088825231481481
cravolandia|BA,cravolandia,BA,Northeast,-39.81381313972623,-13.36042284702786,1,20.222766203703703
criciuma|SC,criciuma,SC,South,-49.37063059310332,-28.682688590576102,89,14.968871202663337
crisolita|MG,crisolita,MG,Southeast,-41.08635508177056,-17.277104778038133,2,14.503987268518518
crisopolis|BA,crisopolis,BA,Northeast,-38.15096380644292,-11.511045090730779,3,18.314749228395062
crissiumal|RS,crissiumal,RS,South,-54.09968889975491,-27.49792062531479,2,11.122546296296296
cristais paulista|SP,cristais paulista,SP,Southeast,-47.41854742759851,-20.40673339589932,4,11.178561921296296
cristais|MG,cristais,MG,Southeast,-45.518578036843024,-20.875852196360086,3,11.308495370370371
cristalandia|TO,cristalandia,TO,North,-49.194790963991025,-10.60329867384707,3,18.76358024691358
cristalia|MG,cristalia,MG,Southeast,-42.86567710815813,-16.719613427083516,3,14.675844907407408
cristalina|GO,cristalina,GO,Central-West,-47.611067209428484,-16.771046667440487,8,19.53201244212963
cristal|RS,cristal,RS,South,-52.04769240077127,-31.00135745392135,3,20.36747685185185
cristiano otoni|MG,cristiano otoni,MG,Southeast,-43.806420252055176,-20.8261248680982,2,13.980966435185184
cristinapolis|SE,cristinapolis,SE,Northeast,-37.75680870725571,-11.47723816353064,1,19.606296296296296
cristina|MG,cristina,MG,Southeast,-45.263105855043406,-22.210748951881115,7,18.028832671957673
cristopolis|BA,cristopolis,BA,Northeast,-44.416125124017086,-12.234757775529221,2,13.879537037037037
crixas|GO,crixas,GO,Central-West,-49.96847589553837,-14.54232154016025,8,18.53646556712963
croata|CE,croata,CE,Northeast,-40.90537853459254,-4.415004954515524,1,19.862395833333334
crominia|GO,crominia,GO,Central-West,-49.374004314480146,-17.28935256979773,1,9.057384259259258
crucilandia|MG,crucilandia,MG,Southeast,-44.33841004511247,-20.392086221533074,1,8.047708333333333
cruz alta|RS,cruz alta,RS,South,-53.6064557694012,-28.643589040933513,29,11.881952426564496
cruz das almas|BA,cruz das almas,BA,Northeast,-39.1013063801286,-12.671260983203526,17,17.67396718409586
cruz machado|PR,cruz machado,PR,South,-51.3499068800425,-26.01771873395263,3,8.513954475308642
cruzalia|SP,cruzalia,SP,Southeast,-50.79124083706301,-22.744428049070713,3,10.648854166666666
cruzeiro da fortaleza|MG,cruzeiro da fortaleza,MG,Southeast,-46.67333999999994,-18.946894342539796,2,9.598292824074074
cruzeiro do iguacu|PR,cruzeiro do iguacu,PR,South,-53.12920721762557,-25.61403606862062,1,10.975462962962963
cruzeiro do oeste|PR,cruzeiro do oeste,PR,South,-53.071123085797396,-23.78392136967995,7,7.348497023809524
cruzeiro do sul|AC,cruzeiro do sul,AC,North,-72.67098698091266,-7.625886788253401,3,23.724108796296296
cruzeiro do sul|RS,cruzeiro do sul,RS,South,-51.98706534160956,-29.512899999999945,3,15.562650462962964
cruzeiro|SP,cruzeiro,SP,Southeast,-44.960846308519315,-22.568052956246024,54,10.827752914951988
cruzilia|MG,cruzilia,MG,Southeast,-44.80989995599917,-21.83869349999999,4,10.680454282407407
cruz|CE,cruz,CE,Northeast,-40.175634230382144,-2.9183117601789363,7,22.548096891534392
cubatao|SP,cubatao,SP,Southeast,-46.41644242338826,-23.899569996808292,77,10.540927429052429
cubati|PB,cubati,PB,Northeast,-36.35575951053592,-6.862084155003103,2,31.93526041666667
cuiaba|MT,cuiaba,MT,Central-West,-56.08016102817979,-15.594988055474516,239,18.368268198899738
cuite|PB,cuite,PB,Northeast,-36.151982685701824,-6.485292513817023,3,14.96037037037037
cujubim|RO,cujubim,RO,North,-62.58434044264982,-9.362901425354647,1,14.786377314814814
cumari|GO,cumari,GO,Central-West,-48.14927679873251,-18.264764195367132,2,8.546145833333334
cumaru|PE,cumaru,PE,Northeast,-35.69931810615622,-8.01201049369657,2,25.076533564814817
cunha pora|SC,cunha pora,SC,South,-53.17033803270527,-26.89215041228561,5,16.946766203703703
cunha|SP,cunha,SP,Southeast,-44.95866269660071,-23.07433526119847,13,10.956418269230769
cupira|PE,cupira,PE,Northeast,-35.95319504333398,-8.610423037368761,1,32.99980324074074
curaca|BA,curaca,BA,Northeast,-39.90532255748744,-8.989154144020223,3,36.605613425925924
curitibanos|SC,curitibanos,SC,South,-50.57755286955393,-27.290209139974166,19,14.52619761208577
curitiba|PR,curitiba,PR,South,-49.27371238245144,-25.44379916929823,1469,10.496952331202884
curiuva|PR,curiuva,PR,South,-50.45594974870785,-24.038314294041577,4,10.211006944444444
currais novos|RN,currais novos,RN,Northeast,-36.51804239420544,-6.258545410282773,7,43.464459325396824
curral de cima|PB,curral de cima,PB,Northeast,-35.26602567205188,-6.718979212776461,1,17.96097222222222
curralinho|PA,curralinho,PA,North,-49.79584145908497,-1.813653345713988,1,17.09898148148148
curuca|PA,curuca,PA,North,-47.85367412294094,-0.7353836432310166,3,19.22618827160494
cururupu|MA,cururupu,MA,Northeast,-44.87038360684315,-1.827486350325464,3,25.93974537037037
curvelandia|MT,curvelandia,MT,Central-West,-57.92086327720421,-15.60872169897605,1,22.404895833333335
curvelo|MG,curvelo,MG,Southeast,-44.43159029668814,-18.75756011835844,41,13.613419150858176
custodia|PE,custodia,PE,Northeast,-37.64288462782425,-8.088127951791035,5,10.807430555555555
damianopolis|GO,damianopolis,GO,Central-West,-46.17319751265265,-14.560567056402245,2,13.966197916666665
dario meira|BA,dario meira,BA,Northeast,-39.90376758885614,-14.4343067022118,2,15.297465277777778
datas|MG,datas,MG,Southeast,-43.658880508260374,-18.446222637401515,1,10.579155092592593
david canabarro|RS,david canabarro,RS,South,-51.846880216369655,-28.38809203555391,2,16.579733796296296
delfim moreira|MG,delfim moreira,MG,Southeast,-45.278955493708224,-22.506679403497806,1,4.9058217592592595
delfinopolis|MG,delfinopolis,MG,Southeast,-46.850844176062644,-20.346217936088813,3,11.631230709876544
delmiro gouveia|AL,delmiro gouveia,AL,Northeast,-38.00233657089399,-9.383374689072339,4,20.798845486111112
demerval lobao|PI,demerval lobao,PI,Northeast,-42.67835093202861,-5.358452196794645,1,14.110601851851852
denise|MT,denise,MT,Central-West,-57.049809409213196,-14.728011306017676,2,13.540902777777777
deodapolis|MS,deodapolis,MS,Central-West,-54.16835945385207,-22.272374086130764,2,21.241944444444442
deputado irapuan pinheiro|CE,deputado irapuan pinheiro,CE,Northeast,-39.266934266420634,-5.914358075185721,2,20.99216435185185
descalvado|SP,descalvado,SP,Southeast,-47.62143917310523,-21.90747320518916,12,8.938857060185185
descoberto|MG,descoberto,MG,Southeast,-42.963820039255225,-21.461322562198994,3,10.48525848765432
desembargador otoni|MG,desembargador otoni,MG,Southeast,-43.33270793221728,-17.695701323603682,1,32.194467592592595
desterro de entre rios|MG,desterro de entre rios,MG,Southeast,-44.33279192717206,-20.660203027893633,1,8.944814814814816
desterro do melo|MG,desterro do melo,MG,Southeast,-43.511805724536984,-21.148640556079854,1,7.813344907407408
desterro|PB,desterro,PB,Northeast,-37.09108885693454,-7.290027211501278,1,32.506273148148146
dezesseis de novembro|RS,dezesseis de novembro,RS,South,-55.05035838200403,-28.22536062849371,1,17.706550925925924
diadema|SP,diadema,SP,Southeast,-46.61668249999997,-23.68900946168367,271,8.577451610974443
diamante d'oeste|PR,diamante d'oeste,PR,South,-54.103262509488516,-24.943217074143675,1,17.72923611111111
diamante do norte|PR,diamante do norte,PR,South,-52.86364874079564,-22.660167829234695,4,11.6521875
diamantina|MG,diamantina,MG,Southeast,-43.60096234439895,-18.242848217968003,27,10.998749142661179
diamantino|MT,diamantino,MT,Central-West,-56.43684718985567,-14.398255299392998,7,13.397597552910053
dianopolis|TO,dianopolis,TO,North,-46.82146777001999,-11.62531419576341,7,19.727301587301586
dias d avila|BA,dias d avila,BA,Northeast,-38.30149629456411,-12.612797045607262,1,18.024953703703705
dias d'avila|BA,dias d'avila,BA,Northeast,-38.30149629456411,-12.612797045607262,23,14.094019223027376
diogo de vasconcelos|MG,diogo de vasconcelos,MG,Southeast,-43.19884980852501,-20.486314752716883,2,23.52640046296296
dionisio cerqueira|SC,dionisio cerqueira,SC,South,-53.63756734872961,-26.25768140829342,3,18.977793209876545
dionisio|MG,dionisio,MG,Southeast,-42.77449669929335,-19.840286667435215,2,7.807760416666667
diorama|GO,diorama,GO,Central-West,-51.25840749629374,-16.231311082953283,2,14.575688657407408
divinesia|MG,divinesia,MG,Southeast,-43.00641989551465,-20.990145629152284,1,8.88724537037037
divino das laranjeiras|MG,divino das laranjeiras,MG,Southeast,-41.48220611154993,-18.771864463189324,1,4.026319444444445
divino de sao lourenco|ES,divino de sao lourenco,ES,Southeast,-41.68591567534837,-20.61969130325141,1,16.474525462962962
divinolandia de minas|MG,divinolandia de minas,MG,Southeast,-42.61158129884565,-18.80089700568756,5,9.626041666666666
divinolandia|SP,divinolandia,SP,Southeast,-46.736561521621866,-21.661228531499432,7,12.079965277777777
divinopolis de goias|GO,divinopolis de goias,GO,Central-West,-46.39936882065889,-13.289242810041106,1,15.159918981481482
divinopolis do tocantins|TO,divinopolis do tocantins,TO,North,-49.21466050102459,-9.800592565643312,1,15.949131944444444
divinopolis|MG,divinopolis,MG,Southeast,-44.88753081910666,-20.14068469699654,132,11.17662308852413
divino|MG,divino,MG,Southeast,-42.145070234264026,-20.611956803797703,13,11.534000178062678
divisa alegre|MG,divisa alegre,MG,Southeast,-41.34141785354673,-15.72237159760229,2,12.69
divisa nova|MG,divisa nova,MG,Southeast,-46.19653438600763,-21.510166476196048,1,20.000451388888887
dobrada|SP,dobrada,SP,Southeast,-48.39204722882016,-21.516181663814145,2,7.4565219907407405
dois corregos|SP,dois corregos,SP,Southeast,-48.3850446236578,-22.368782136966257,11,8.474560185185185
dois irmaos do buriti|MS,dois irmaos do buriti,MS,Central-West,-55.27819987240339,-20.68959370285506,3,10.920007716049383
dois irmaos|RS,dois irmaos,RS,South,-51.08815065070117,-29.58697668096932,17,12.571100217864924
dois riachos|AL,dois riachos,AL,Northeast,-37.088874032796866,-9.386144912398088,1,33.2950462962963
dois vizinhos|PR,dois vizinhos,PR,South,-53.059039416839255,-25.74807404391674,26,14.865521278490029
dom aquino|MT,dom aquino,MT,Central-West,-54.922725734434536,-15.808832443050862,3,15.624668209876544
dom basilio|BA,dom basilio,BA,Northeast,-41.76946239421303,-13.761234,3,16.463117283950616
dom cavati|MG,dom cavati,MG,Southeast,-42.108312615728664,-19.376549344163557,1,9.776875
dom eliseu|PA,dom eliseu,PA,North,-47.554234751573055,-4.293983473382651,5,17.774625
dom feliciano|RS,dom feliciano,RS,South,-52.1083925059776,-30.70473519273825,5,13.1519375
dom joaquim|MG,dom joaquim,MG,Southeast,-43.25441175826479,-18.96709587433187,1,10.263854166666667
dom macedo costa|BA,dom macedo costa,BA,Northeast,-39.193169231084745,-12.905765046338937,1,35.21390046296296
dom pedrito|RS,dom pedrito,RS,South,-54.67333695570531,-30.98060848308203,10,15.51474537037037
dom pedro|MA,dom pedro,MA,Northeast,-44.43847709565601,-5.038484783389054,3,19.713695987654322
dom silverio|MG,dom silverio,MG,Southeast,-42.969384126429276,-20.162898726313177,4,14.671359953703703
dom vicoso|MG,dom vicoso,MG,Southeast,-45.161279835135396,-22.254185599580374,2,8.556383101851853
domingos martins|ES,domingos martins,ES,Southeast,-40.66026223472393,-20.362500739042815,9,16.251940586419753
dona emma|SC,dona emma,SC,South,-49.724061088850576,-26.98619103733946,1,26.79228009259259
dona euzebia|MG,dona euzebia,MG,Southeast,-42.81201236571218,-21.316569522411164,2,9.8572395833333335
dona francisca|RS,dona francisca,RS,South,-53.35464770459405,-29.62391068294271,2,14.259010416666666
dores de campos|MG,dores de campos,MG,Southeast,-44.022847207524414,-21.11027567776549,8,13.27544994212963
dores do indaia|MG,dores do indaia,MG,Southeast,-45.60104977049797,-19.46633403079394,5,14.204891203703705
dores do rio preto|ES,dores do rio preto,ES,Southeast,-41.84737712941099,-20.690347451229584,3,21.48493827160494
dormentes|PE,dormentes,PE,Northeast,-40.768014067871995,-8.44588353617762,2,15.941799768518518
douradina|PR,douradina,PR,South,-53.29177228256199,-23.383341418442907,1,6.214525462962963
dourados|MS,dourados,MS,Central-West,-54.81033432544396,-22.22157322297114,63,15.975369451793062
dourado|SP,dourado,SP,Southeast,-48.31406113781246,-22.111171601771943,7,10.595901124338624
doutor camargo|PR,doutor camargo,PR,South,-52.217813589950396,-23.5546886791205,1,10.237094907407407
doutor ulysses|PR,doutor ulysses,PR,South,-49.41996147522892,-24.566119727992263,1,7.149467592592592
doverlandia|GO,doverlandia,GO,Central-West,-52.3152097824971,-16.721489790529922,2,14.270896990740741
dracena|SP,dracena,SP,Southeast,-51.53351950792363,-21.486471927360128,27,11.104694787379973
duartina|SP,duartina,SP,Southeast,-49.40452347554712,-22.41410776822521,10,7.345255787037037
duas barras|RJ,duas barras,RJ,Southeast,-42.520651513490165,-22.05233497103731,1,47.88961805555556
duere|TO,duere,TO,North,-49.269924463924,-11.342061430005698,1,14.167789351851852
dumont|SP,dumont,SP,Southeast,-47.97702528147031,-21.2389749988545,3,8.026273148148148
duque de caxias|RJ,duque de caxias,RJ,Southeast,-43.29837818224493,-22.722771491140016,242,15.63327962389042
durande|MG,durande,MG,Southeast,-41.79730876842991,-20.203495008266017,2,7.743819444444444
echapora|SP,echapora,SP,Southeast,-50.205234449192936,-22.429715848337285,1,8.069293981481481
ecoporanga|ES,ecoporanga,ES,Southeast,-40.83173649905782,-18.371649251195823,8,12.092786458333332
edeia|GO,edeia,GO,Central-West,-49.9301831260193,-17.33854075449391,4,21.506385995370373
eldorado do sul|RS,eldorado do sul,RS,South,-51.31036817625689,-30.000788742708984,15,13.391663580246913
eldorado|MS,eldorado,MS,Central-West,-54.28573605328674,-23.783398313522106,1,10.0184375
eldorado|SP,eldorado,SP,Southeast,-48.10817950599734,-24.522633,4,17.616383101851852
elias fausto|SP,elias fausto,SP,Southeast,-47.37178514210533,-23.042604175531775,5,12.850659722222222
eliseu martins|PI,eliseu martins,PI,Northeast,-43.65970737616235,-8.0993585255158,3,10.995246913580248
elisiario|SP,elisiario,SP,Southeast,-49.11107902050273,-21.16918303862985,1,8.865162037037036
elisio medrado|BA,elisio medrado,BA,Northeast,-39.52130163012606,-12.945629120575925,2,8.386087962962964
eloi mendes|MG,eloi mendes,MG,Southeast,-45.56709807319205,-21.60886113262826,10,12.087663194444444
embauba|SP,embauba,SP,Southeast,-48.83627145201951,-20.982905999999996,1,4.7026967592592595
embu das artes|SP,embu das artes,SP,Southeast,-46.81434235048179,-23.653300317228396,157,8.721127698159943
embu-guacu|SP,embu-guacu,SP,Southeast,-46.81523885752993,-23.833943503508372,44,8.437221433080808
embu|SP,embu,SP,Southeast,-46.81434235048179,-23.659432129479463,11,11.183206018518518
emilianopolis|SP,emilianopolis,SP,Southeast,-51.48365250183307,-21.83041092752533,2,14.323067129629628
encantado|RS,encantado,RS,South,-51.87132385700613,-29.238071488558287,11,14.168408038720539
encruzilhada do sul|RS,encruzilhada do sul,RS,South,-52.52287980120154,-30.54381090294584,8,12.957306134259259
eneas marques|PR,eneas marques,PR,South,-53.160175396720575,-25.946690758470595,4,22.85449074074074
engenheiro balduino|SP,engenheiro balduino,SP,Southeast,-49.689645333578525,-20.682837463807047,1,9.070752314814815
engenheiro coelho|SP,engenheiro coelho,SP,Southeast,-47.208701577459955,-22.48942130244834,12,10.232538580246914
engenheiro navarro|MG,engenheiro navarro,MG,Southeast,-43.95014690553683,-17.285272543444197,1,10.699467592592592
engenheiro passos|RJ,engenheiro passos,RJ,Southeast,-44.667670499999986,-22.50126,2,7.137743055555555
engenheiro paulo de frontin|RJ,engenheiro paulo de frontin,RJ,Southeast,-43.677489967413756,-22.543936930131803,6,21.254494598765433
entre folhas|MG,entre folhas,MG,Southeast,-42.23061357458867,-19.626635594024965,1,10.923946759259259
entre rios de minas|MG,entre rios de minas,MG,Southeast,-44.06537302952331,-20.668991861026797,7,12.159429563492063
entre rios do oeste|PR,entre rios do oeste,PR,South,-54.24190260477751,-24.700820166030304,3,15.308383487654321
entre rios|BA,entre rios,BA,Northeast,-38.08409866259861,-11.943264817506815,6,12.887476851851853
entre-ijuis|RS,entre-ijuis,RS,South,-54.27198756701471,-28.363365,3,9.576689814814815
epitaciolandia|AC,epitaciolandia,AC,North,-68.74077242151827,-11.026907031303129,1,12.456828703703703
erebango|RS,erebango,RS,South,-52.30027091929299,-27.85498305448089,1,16.216608796296295
erechim|RS,erechim,RS,South,-52.27291009294059,-27.635960058702167,55,16.146515993265993
